month_beginning,month_total,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides
2010-06-01,23646,845.5,698.0,563.0
2010-06-01,32809,1175.7,1036.0,699.8
2010-06-01,20384,785.5,447.3,328.8
2010-06-01,73088,2805.1,1566.0,1277.8
2010-06-01,278992,9668.9,8025.5,8543.5
2010-06-01,130865,4970.5,3102.3,2276.0
2010-06-01,133199,5047.4,3224.5,2314.8
2010-06-01,72374,2861.8,1388.8,965.0
2010-06-01,156868,6112.2,3229.3,2370.5
2010-06-01,52222,2053.9,994.8,764.3
2010-06-01,109095,4212.0,2363.5,1744.3
2010-06-01,67611,2638.7,1357.8,1032.0
2010-06-01,122970,4677.0,2823.0,2196.0
2010-06-01,152714,5841.3,3577.8,2473.8
2010-06-01,105121,4011.1,2486.5,1732.8
2010-06-01,114074,4418.7,2439.0,1776.5
2010-06-01,147996,5509.4,3884.0,2813.5
2010-06-01,134240,5196.0,2856.0,2125.8
2010-06-01,92266,3579.1,1961.3,1420.3
2010-06-01,52083,2017.2,1109.5,816.8
2010-06-01,207559,8554.0,2932.5,1910.3
2010-06-01,146542,5989.9,2140.5,1550.8
2010-06-01,201149,7862.8,4032.8,3009.3
2010-06-01,59393,2403.6,900.3,728.3
2010-06-01,74755,2996.5,1182.5,1025.3
2010-06-01,81967,3274.1,1428.5,1055.8
2010-06-01,50092,1959.0,1050.8,698.0
2010-06-01,72055,2982.1,942.0,670.3
2010-06-01,40825,1547.9,967.0,726.0
2010-06-01,51757,1973.8,1073.3,1010.3
2010-06-01,49102,1781.4,1380.3,1097.5
2010-06-01,34554,1293.6,879.3,644.5
2010-06-01,51102,1986.0,1031.0,821.8
2010-06-01,46492,1857.7,794.0,611.8
2010-06-01,27950,1069.2,624.0,482.8
2010-06-01,105160,4097.0,2115.3,1641.5
2010-06-01,75360,3177.3,813.8,551.3
2010-06-01,42026,1582.4,1031.8,771.5
2010-06-01,32537,1245.7,721.5,561.3
2010-06-01,28095,1054.8,711.0,511.5
2010-06-01,33064,1268.4,718.8,571.3
2010-06-01,25169,948.1,608.5,469.3
2010-06-01,28710,1095.8,649.3,501.5
2010-06-01,29965,1133.7,716.0,539.8
2010-06-01,11212,431.2,245.5,185.8
2010-06-01,33430,1219.3,916.8,734.8
2010-06-01,51541,1973.8,1093.0,936.5
2010-06-01,104275,3986.2,2370.3,1774.5
2010-06-01,44713,1715.5,942.5,800.8
2010-06-01,36747,1480.8,614.3,428.0
2010-06-01,54741,2105.1,1232.8,874.3
2010-06-01,64716,2442.8,1551.5,1192.0
2010-06-01,38577,1450.8,971.0,694.0
2010-06-01,39512,1473.0,989.0,787.5
2010-06-01,56650,2127.2,1384.5,1078.3
2010-06-01,25325,944.7,639.0,496.5
2010-06-01,37083,1406.6,876.8,657.8
2010-06-01,30492,1170.5,675.8,509.8
2010-06-01,61369,2424.6,1122.3,884.8
2010-06-01,105453,4294.8,1587.3,1154.5
2010-06-01,50185,1915.7,1167.5,842.5
2010-06-01,22505,874.5,430.8,385.8
2010-06-01,27374,1051.4,605.3,455.5
2010-06-01,35133,1322.5,883.8,625.5
2010-06-01,30053,1148.4,691.8,505.5
2010-06-01,35227,1335.6,832.5,628.3
2010-06-01,16016,594.9,423.0,309.3
2010-06-01,33085,1266.3,763.3,543.3
2010-06-01,21851,831.7,491.3,397.0
2010-06-01,41043,1552.7,953.8,767.3
2010-06-01,105705,3954.6,2708.3,1967.5
2010-06-01,51007,1892.2,1333.3,1011.5
2010-06-01,37275,1426.0,851.0,624.8
2010-06-01,42710,1657.2,903.3,659.5
2010-06-01,108653,3897.9,3435.3,2289.5
2010-06-01,56995,2143.0,1455.0,1007.5
2010-06-01,59906,2265.8,1457.3,1057.5
2010-06-01,72983,2669.3,2035.8,1528.8
2010-06-01,59021,2284.6,1261.8,928.0
2010-06-01,63755,2402.9,1627.0,1095.8
2010-06-01,80645,3002.8,2158.3,1487.5
2010-06-01,65312,2465.1,1359.8,1410.0
2010-06-01,132868,4992.4,3157.8,2601.3
2010-06-01,102452,3936.3,2341.5,1621.8
2010-06-01,109117,3840.4,3558.5,2598.5
2010-06-01,145335,5766.9,2611.8,2004.0
2010-06-01,151502,6358.0,1780.5,1125.8
2010-06-01,242598,9195.4,5076.5,4998.3
2010-06-01,121925,4849.1,2161.8,1649.5
2010-06-01,78119,3041.3,1666.8,1136.0
2010-06-01,85596,3352.3,1733.8,1227.8
2010-06-01,69320,2709.0,1386.5,1043.8
2010-06-01,39681,1523.4,879.8,662.0
2010-06-01,59468,2339.3,1155.3,845.5
2010-06-01,160998,6901.3,1265.5,1026.8
2010-06-01,178897,7502.9,1755.5,1702.8
2010-06-01,69134,2959.3,564.3,443.0
2010-06-01,105410,4079.3,2180.3,1736.0
2010-06-01,211020,8169.3,4387.0,3437.0
2010-06-01,248306,9377.3,5676.8,4824.8
2010-06-01,467928,19277.8,6032.3,4921.8
2010-07-01,172110,6253.0,4496.4,3662.8
2010-07-01,42116,1467.0,1269.0,993.0
2010-07-01,118983,4189.4,3401.0,2800.2
2010-07-01,135218,4800.5,3869.4,3012.0
2010-07-01,99320,3520.0,2905.0,2174.8
2010-07-01,72426,2582.7,2063.2,1574.8
2010-07-01,127862,4586.7,3534.2,2774.2
2010-07-01,94119,3345.6,2642.0,2130.4
2010-07-01,76173,2678.0,2168.2,1819.0
2010-07-01,95050,3323.6,2923.6,2127.4
2010-07-01,151722,5561.0,3905.0,3083.0
2010-07-01,137614,4859.7,4005.8,3106.4
2010-07-01,322088,9904.0,12312.6,10508.0
2010-07-01,338005,11582.0,10712.6,8243.8
2010-07-01,289300,10148.6,8633.0,6603.0
2010-07-01,126140,4377.4,3916.4,2926.4
2010-07-01,219968,7412.3,7186.0,5675.8
2010-07-01,452875,15412.9,14499.4,11341.4
2010-07-01,349865,11196.9,12438.8,10507.4
2010-07-01,470710,17543.6,11811.4,8647.4
2010-07-01,254084,10017.3,5127.4,3616.6
2010-07-01,293979,11457.9,6166.4,4506.2
2010-07-01,91553,3131.3,2883.2,2275.8
2010-07-01,310951,10735.0,9620.6,7482.8
2010-07-01,310951,10735.0,9620.6,7482.8
2010-07-01,117653,3754.2,4144.2,3618.6
2010-07-01,166362,5800.0,4915.8,3996.8
2010-07-01,90794,3274.3,2449.4,1957.2
2010-07-01,116884,4210.9,3163.0,2528.0
2010-07-01,97489,3460.4,2638.6,2325.4
2010-07-01,165279,5933.5,4489.4,3645.6
2010-07-01,222618,8021.0,6120.0,4715.6
2010-07-01,148887,5443.6,3954.8,2959.6
2010-07-01,332986,12397.0,7963.8,6566.2
2010-07-01,35148,1251.5,1006.0,767.4
2010-07-01,22030,871.9,386.4,357.8
2010-07-01,17826,680.3,408.8,299.0
2010-07-01,21622,829.4,487.2,353.8
2010-07-01,107231,3882.1,2966.6,2174.6
2010-07-01,24212,851.1,716.0,551.6
2010-07-01,30881,1130.7,837.2,590.0
2010-07-01,20376,776.9,472.2,340.2
2010-07-01,74849,2821.4,1778.8,1341.0
2010-07-01,294900,9886.8,8510.2,8945.2
2010-07-01,137021,5047.1,3636.6,2569.8
2010-07-01,136468,4976.6,3750.2,2641.8
2010-07-01,70646,2769.8,1466.0,1030.2
2010-07-01,155687,6020.3,3290.4,2561.6
2010-07-01,52904,2066.0,1076.0,827.8
2010-07-01,109472,4222.8,2352.2,1806.4
2010-07-01,66054,2538.1,1425.0,1125.8
2010-07-01,125064,4684.9,2944.2,2392.2
2010-07-01,153462,5792.9,3607.6,2754.8
2010-07-01,105216,3945.3,2548.2,1924.6
2010-07-01,110854,4287.5,2381.2,1782.2
2010-07-01,154181,5523.8,4554.2,3082.2
2010-07-01,129743,5003.2,2763.4,2171.6
2010-07-01,90917,3506.3,1933.0,1524.0
2010-07-01,54131,2045.1,1207.0,1029.6
2010-07-01,206824,8324.8,3603.4,2797.4
2010-07-01,140931,5836.9,1985.4,1685.8
2010-07-01,194954,7639.8,3865.2,3038.4
2010-07-01,56642,2326.6,868.8,687.8
2010-07-01,73057,2919.7,1286.2,1062.4
2010-07-01,85927,3466.1,1545.4,1082.2
2010-07-01,43153,1638.9,1038.8,708.6
2010-07-01,70591,2995.3,858.8,679.2
2010-07-01,38923,1473.8,824.2,770.6
2010-07-01,53212,2001.9,1165.2,1069.2
2010-07-01,49789,1799.1,1276.6,1125.0
2010-07-01,34499,1282.9,797.2,714.4
2010-07-01,49741,1948.0,917.8,848.6
2010-07-01,44364,1791.7,730.2,617.6
2010-07-01,27658,1080.9,525.0,466.8
2010-07-01,102563,4031.5,1920.4,1660.0
2010-07-01,73944,3167.6,831.2,653.8
2010-07-01,43577,1625.2,1081.0,808.4
2010-07-01,32446,1230.0,726.4,596.8
2010-07-01,28257,1052.3,697.6,534.0
2010-07-01,33475,1277.5,719.2,610.2
2010-07-01,25162,934.0,603.0,506.6
2010-07-01,29064,1093.0,677.4,544.8
2010-07-01,31164,1150.3,804.8,596.8
2010-07-01,11112,430.8,219.8,193.4
2010-07-01,33634,1215.7,821.0,799.8
2010-07-01,52007,2003.3,1023.8,963.6
2010-07-01,106044,4000.7,2570.2,1835.6
2010-07-01,45001,1696.0,1034.4,842.6
2010-07-01,35831,1437.8,650.0,477.6
2010-07-01,53688,2062.2,1191.0,885.4
2010-07-01,63974,2382.9,1550.6,1236.2
2010-07-01,39441,1457.5,1005.0,761.8
2010-07-01,39384,1453.3,1008.8,764.2
2010-07-01,56437,2097.0,1399.8,1080.2
2010-07-01,27833,1026.4,704.8,550.8
2010-07-01,37239,1382.5,944.6,696.6
2010-07-01,29153,1096.8,702.0,522.0
2010-07-01,77644,2660.8,2328.8,2024.6
2010-07-01,103620,4235.0,1665.2,1271.6
2010-07-01,51765,1955.0,1199.6,942.4
2010-07-01,22696,881.7,451.0,385.0
2010-07-01,27509,1053.7,595.6,480.6
2010-07-01,35453,1323.7,896.4,634.8
2010-07-01,29522,1102.8,743.0,529.6
2010-07-01,36391,1353.0,896.0,699.8
2010-07-01,16162,592.6,409.8,333.8
2010-07-01,34170,1301.8,763.8,602.8
2010-07-01,21651,818.5,502.6,390.0
2010-07-01,40589,1501.0,998.2,815.4
2010-07-01,105530,3900.7,2745.2,1978.0
2010-07-01,50363,1838.5,1343.8,1007.0
2010-07-01,36755,1411.7,844.0,577.8
2010-07-01,42030,1637.3,915.0,614.4
2010-07-01,105349,3836.5,2885.6,2071.0
2010-07-01,53904,2031.2,1336.8,912.8
2010-07-01,61536,2317.8,1522.4,1050.2
2010-07-01,67448,2557.7,1643.2,1104.0
2010-07-01,55160,2115.7,1276.6,869.6
2010-07-01,62698,2321.2,1667.0,1123.6
2010-07-01,79210,2948.4,2080.4,1378.4
2010-07-01,61505,2419.0,1264.0,877.2
2010-07-01,128072,4859.5,3076.8,2127.6
2010-07-01,94524,3571.0,2311.4,1595.4
2010-07-01,103076,3746.2,2809.2,2071.8
2010-07-01,143518,5740.4,2733.8,1860.0
2010-07-01,141614,6033.0,1821.4,1162.6
2010-07-01,238098,9055.8,4807.4,4777.8
2010-07-01,116987,4553.2,2480.2,1793.6
2010-07-01,76698,2978.7,1600.8,1228.4
2010-07-01,84473,3289.5,1728.2,1350.4
2010-07-01,66973,2600.8,1387.2,1084.0
2010-07-01,38574,1486.7,829.2,641.4
2010-07-01,57686,2241.0,1207.4,917.8
2010-07-01,152590,6713.2,1310.0,1012.4
2010-07-01,177491,7532.7,2071.6,1789.4
2010-07-01,66527,2943.3,523.8,419.8
2010-07-01,105059,4079.7,2188.2,1688.8
2010-07-01,201853,7831.8,4168.2,3309.0
2010-07-01,263260,9636.5,6638.2,5540.6
2010-07-01,462009,19075.0,6590.6,5696.2
2010-08-01,171420,6141.6,4690.3,3508.8
2010-08-01,41918,1441.9,1290.5,1007.0
2010-08-01,117162,4044.3,3521.8,2820.2
2010-08-01,136418,4714.0,4287.5,3112.0
2010-08-01,99859,3490.5,2920.0,2277.8
2010-08-01,72604,2545.0,2147.5,1604.6
2010-08-01,129842,4584.6,3687.0,2846.4
2010-08-01,94696,3271.2,2863.3,2255.2
2010-08-01,74988,2571.1,2273.8,1865.6
2010-08-01,92438,3240.2,2675.5,2090.4
2010-08-01,159098,5738.3,4329.0,3107.8
2010-08-01,139269,4874.8,4193.0,3050.2
2010-08-01,317545,10103.8,12313.5,9201.6
2010-08-01,348632,11533.9,12142.3,9263.6
2010-08-01,283754,9838.1,8505.8,6658.4
2010-08-01,134499,4517.2,4569.3,3368.8
2010-08-01,220009,7196.6,7916.8,6003.4
2010-08-01,446021,15099.5,14846.8,10889.0
2010-08-01,330370,10692.0,12214.5,9257.4
2010-08-01,461809,17101.5,11474.8,7935.2
2010-08-01,254030,9784.7,5150.0,3633.2
2010-08-01,291594,10975.9,6565.0,4772.8
2010-08-01,91528,2933.5,3399.0,2679.2
2010-08-01,311977,10433.6,10503.3,8084.8
2010-08-01,311977,10433.6,10503.3,8084.8
2010-08-01,115078,3747.1,4171.5,3191.0
2010-08-01,186660,6074.2,6779.8,5181.6
2010-08-01,93141,3293.6,2656.0,2011.6
2010-08-01,116385,4094.4,3616.3,2368.8
2010-08-01,101006,3576.7,2803.8,2220.6
2010-08-01,166193,5886.4,4791.5,3505.2
2010-08-01,222648,7970.3,6119.3,4564.8
2010-08-01,141494,5038.9,4046.3,2890.6
2010-08-01,344117,12589.7,8718.8,6453.6
2010-08-01,33603,1191.0,975.5,699.8
2010-08-01,22606,869.0,454.3,334.0
2010-08-01,16183,611.5,362.3,256.4
2010-08-01,20727,781.1,467.3,334.8
2010-08-01,103346,3719.7,2918.3,1967.8
2010-08-01,22799,802.1,643.0,516.0
2010-08-01,31237,1122.4,882.8,602.8
2010-08-01,20074,760.2,456.3,304.8
2010-08-01,75982,2834.3,1753.5,1322.6
2010-08-01,301131,10084.9,8499.3,9053.4
2010-08-01,138023,4948.6,4064.0,2579.6
2010-08-01,134920,4882.7,3643.3,2585.6
2010-08-01,71763,2756.8,1475.0,1042.6
2010-08-01,156837,5938.4,3368.0,2544.2
2010-08-01,55325,2125.3,1095.3,837.4
2010-08-01,111084,4178.1,2452.8,1870.8
2010-08-01,67342,2531.9,1472.0,1150.6
2010-08-01,126056,4643.6,2973.5,2400.6
2010-08-01,155809,5774.9,3687.5,2802.2
2010-08-01,106320,3928.4,2615.5,1886.8
2010-08-01,115874,4335.7,2585.8,2029.0
2010-08-01,160238,5558.4,4452.3,4029.0
2010-08-01,134102,4981.9,3113.0,2409.6
2010-08-01,93020,3477.5,2106.8,1617.8
2010-08-01,55264,2055.6,1245.8,1011.4
2010-08-01,207527,8219.7,3557.0,2493.0
2010-08-01,147292,5876.8,2244.0,1805.4
2010-08-01,197853,7410.4,4339.3,3493.4
2010-08-01,61489,2374.3,1175.0,910.8
2010-08-01,76945,3000.0,1271.5,1172.0
2010-08-01,115027,4511.7,2083.5,1487.2
2010-08-01,45455,1684.0,1115.3,789.2
2010-08-01,77135,3148.6,1051.0,732.4
2010-08-01,41157,1492.3,1102.3,783.6
2010-08-01,54141,1987.2,1335.3,1016.2
2010-08-01,51553,1813.0,1461.0,1164.4
2010-08-01,36345,1306.6,959.3,752.4
2010-08-01,52099,1980.0,1093.3,833.2
2010-08-01,44347,1728.5,796.0,627.2
2010-08-01,28542,1066.7,642.3,501.2
2010-08-01,104094,3952.1,2247.3,1631.6
2010-08-01,75897,3138.4,938.3,619.8
2010-08-01,43826,1610.4,1075.0,819.4
2010-08-01,32605,1231.6,692.3,548.2
2010-08-01,28900,1068.0,704.0,517.6
2010-08-01,34606,1309.3,752.5,558.2
2010-08-01,25117,921.5,625.5,468.4
2010-08-01,30031,1114.6,704.0,538.8
2010-08-01,31173,1151.0,737.3,580.4
2010-08-01,11272,420.1,252.0,204.2
2010-08-01,34689,1226.8,973.0,761.6
2010-08-01,52545,1962.0,1205.5,911.8
2010-08-01,104673,3840.1,2735.0,1850.2
2010-08-01,45361,1660.4,1138.8,855.4
2010-08-01,34654,1358.1,635.0,447.0
2010-08-01,54386,2060.3,1180.5,867.6
2010-08-01,65523,2399.6,1649.8,1226.4
2010-08-01,39675,1459.4,1009.3,706.2
2010-08-01,39797,1447.9,1034.3,761.4
2010-08-01,56629,2090.7,1372.0,1029.2
2010-08-01,26994,974.5,747.5,513.2
2010-08-01,37345,1383.4,912.8,652.0
2010-08-01,31427,1177.8,713.8,532.2
2010-08-01,60714,2339.0,1248.8,852.0
2010-08-01,105592,4214.4,1690.3,1223.0
2010-08-01,56868,2079.7,1493.8,1027.8
2010-08-01,23473,878.4,529.3,406.4
2010-08-01,28194,1042.5,752.0,450.2
2010-08-01,37032,1335.9,1132.0,622.8
2010-08-01,30545,1093.6,973.3,518.4
2010-08-01,37994,1346.0,1300.0,636.4
2010-08-01,16538,595.5,477.5,305.4
2010-08-01,34217,1272.9,862.0,553.0
2010-08-01,24245,899.2,651.3,371.6
2010-08-01,42395,1543.0,1154.3,766.6
2010-08-01,103926,3769.0,2786.5,1972.6
2010-08-01,50349,1810.8,1379.0,999.2
2010-08-01,36024,1356.0,815.8,585.6
2010-08-01,42828,1616.0,1025.0,635.2
2010-08-01,103567,3740.9,2863.0,1963.2
2010-08-01,55363,2037.5,1455.0,943.6
2010-08-01,63010,2331.0,1620.5,1049.0
2010-08-01,68181,2522.0,1726.3,1158.6
2010-08-01,55484,2072.5,1373.3,879.4
2010-08-01,63590,2295.8,1825.0,1156.4
2010-08-01,79923,2912.7,2112.0,1479.2
2010-08-01,64278,2456.6,1387.8,936.2
2010-08-01,130874,4804.5,3410.0,2307.0
2010-08-01,95207,3507.8,2502.8,1604.8
2010-08-01,107114,3670.1,3357.3,2588.6
2010-08-01,147423,5752.5,2834.0,1906.6
2010-08-01,149373,6153.7,2117.3,1104.4
2010-08-01,237902,8789.4,5113.8,4816.0
2010-08-01,115861,4435.1,2386.5,1748.4
2010-08-01,78338,2979.6,1706.3,1192.2
2010-08-01,84660,3246.3,1768.0,1234.0
2010-08-01,67484,2585.5,1377.3,1018.6
2010-08-01,38347,1431.2,863.5,681.4
2010-08-01,58995,2254.6,1241.0,885.8
2010-08-01,157749,6705.3,1380.8,942.0
2010-08-01,181187,7490.8,2035.0,1650.0
2010-08-01,67920,2889.3,578.0,408.6
2010-08-01,108216,4014.7,2514.3,1967.2
2010-08-01,192739,7258.7,4327.8,3147.2
2010-08-01,265079,9781.9,6356.8,4890.2
2010-08-01,470695,18952.9,6595.8,5469.8
2010-09-01,171954,6541.3,4477.5,3335.2
2010-09-01,41372,1490.4,1336.3,945.6
2010-09-01,120228,4444.8,3380.0,2673.6
2010-09-01,173626,6320.5,5540.0,3747.0
2010-09-01,114601,4138.9,3660.0,2609.0
2010-09-01,77930,2950.5,2074.5,1534.4
2010-09-01,134064,5069.7,3545.3,2684.0
2010-09-01,94926,3517.6,2674.5,2071.8
2010-09-01,75553,2767.8,2208.8,1719.0
2010-09-01,95805,3547.8,2472.8,2282.0
2010-09-01,189087,7293.6,4981.0,3199.6
2010-09-01,149074,5506.5,4413.3,3156.8
2010-09-01,299324,9271.6,12786.5,10694.8
2010-09-01,352103,12346.0,12068.0,8912.8
2010-09-01,399793,15114.9,10493.5,8081.2
2010-09-01,132854,4776.3,4260.3,3102.0
2010-09-01,216849,7738.0,7141.5,5156.8
2010-09-01,433486,15379.4,14508.3,10497.2
2010-09-01,289723,9627.4,11380.0,8405.4
2010-09-01,471688,18125.1,12109.5,8524.6
2010-09-01,243851,9872.6,4956.0,3340.6
2010-09-01,325770,13476.0,5718.5,3979.8
2010-09-01,125864,4642.7,3874.3,2574.2
2010-09-01,309656,11155.8,9335.0,7608.8
2010-09-01,309656,11155.8,9335.0,7608.8
2010-09-01,118353,4011.0,4342.3,3350.6
2010-09-01,170798,6403.8,4888.8,3352.8
2010-09-01,97852,3723.6,2542.5,1897.4
2010-09-01,116026,4394.4,3050.0,2308.8
2010-09-01,105401,3982.0,2733.8,2169.0
2010-09-01,167845,6332.1,4449.3,3414.6
2010-09-01,223867,8479.1,5902.8,4438.8
2010-09-01,142761,5425.0,3781.8,2741.8
2010-09-01,356490,13946.3,8218.8,6148.4
2010-09-01,28831,1080.3,765.8,616.2
2010-09-01,23697,886.6,898.5,297.0
2010-09-01,18281,711.6,452.8,305.2
2010-09-01,21679,855.5,524.3,323.2
2010-09-01,104340,3891.4,3105.0,2040.0
2010-09-01,22535,823.2,721.8,472.2
2010-09-01,31737,1207.9,863.8,583.2
2010-09-01,20281,815.4,422.8,293.2
2010-09-01,72693,2887.9,1508.5,1202.8
2010-09-01,284360,9777.8,8147.0,9287.6
2010-09-01,127394,5039.9,2841.8,2038.0
2010-09-01,126132,4979.8,2830.8,2046.6
2010-09-01,72976,2995.3,1335.5,946.6
2010-09-01,164655,6562.9,3328.3,2704.2
2010-09-01,56672,2310.5,1044.3,794.8
2010-09-01,108821,4335.9,2285.8,1724.8
2010-09-01,69683,2806.0,1333.0,1085.2
2010-09-01,126362,4928.5,2864.0,2281.4
2010-09-01,157459,6174.9,3573.0,2698.8
2010-09-01,110814,4344.6,2596.5,1838.2
2010-09-01,114315,4557.3,2399.8,1802.6
2010-09-01,153471,5726.3,4121.8,3346.4
2010-09-01,142646,5619.7,3090.5,2454.0
2010-09-01,93876,3760.0,1921.8,1445.8
2010-09-01,52162,2053.7,1160.3,878.8
2010-09-01,201757,8355.0,3409.3,2532.8
2010-09-01,148625,6310.0,1974.0,1644.0
2010-09-01,202968,8419.0,3346.5,2556.4
2010-09-01,74342,3126.7,1063.3,885.6
2010-09-01,74770,3057.3,1228.0,1130.8
2010-09-01,176110,7484.7,2644.0,1671.2
2010-09-01,60171,2424.0,1371.8,756.2
2010-09-01,88487,3783.7,1256.3,801.0
2010-09-01,44962,1759.0,1039.5,772.8
2010-09-01,56639,2200.7,1324.5,1025.4
2010-09-01,52931,1972.9,1433.5,1153.2
2010-09-01,38169,1463.0,977.8,707.2
2010-09-01,54580,2203.9,1067.3,805.8
2010-09-01,44077,1843.0,694.3,519.4
2010-09-01,28343,1136.1,606.0,412.2
2010-09-01,103478,4196.0,1994.5,1476.6
2010-09-01,81562,3541.5,944.8,682.4
2010-09-01,45288,1748.0,1122.8,817.6
2010-09-01,34693,1379.7,739.3,552.4
2010-09-01,29580,1147.2,717.5,523.6
2010-09-01,35290,1409.4,743.3,543.8
2010-09-01,25563,994.5,613.3,445.2
2010-09-01,31130,1221.7,684.8,547.0
2010-09-01,31478,1227.8,728.8,555.8
2010-09-01,11718,463.1,252.8,196.2
2010-09-01,33267,1232.3,941.8,724.4
2010-09-01,50588,2007.1,1068.8,832.8
2010-09-01,100062,3885.1,2421.3,1758.0
2010-09-01,41641,1626.1,919.8,762.8
2010-09-01,34095,1418.3,563.8,411.0
2010-09-01,53957,2158.1,1121.5,830.2
2010-09-01,68498,2679.7,1581.3,1179.8
2010-09-01,40437,1579.7,954.0,689.6
2010-09-01,41366,1605.7,972.5,751.4
2010-09-01,55981,2173.0,1315.8,1016.8
2010-09-01,27866,1079.0,675.5,501.2
2010-09-01,40388,1607.6,871.0,628.8
2010-09-01,31169,1242.4,661.5,486.4
2010-09-01,73651,2754.7,2036.5,1531.4
2010-09-01,106082,4439.4,1683.0,1224.4
2010-09-01,63228,2475.7,1549.3,1008.2
2010-09-01,24989,1010.6,444.0,398.0
2010-09-01,28003,1119.0,587.5,430.6
2010-09-01,35874,1397.8,881.5,599.0
2010-09-01,31163,1212.7,741.3,546.2
2010-09-01,37332,1445.0,881.5,692.4
2010-09-01,16355,632.8,382.0,307.8
2010-09-01,34318,1349.5,727.8,613.6
2010-09-01,26163,1053.6,525.5,387.2
2010-09-01,41350,1616.7,924.0,740.8
2010-09-01,107224,4141.9,2703.0,1886.4
2010-09-01,54206,2059.7,1455.8,1026.0
2010-09-01,37140,1474.1,805.8,592.2
2010-09-01,42289,1697.2,906.3,604.6
2010-09-01,108271,3992.3,3480.5,2102.0
2010-09-01,57511,2267.8,1358.5,890.6
2010-09-01,63133,2479.4,1512.3,1003.4
2010-09-01,70420,2773.9,1721.5,1056.4
2010-09-01,59499,2381.4,1278.5,875.2
2010-09-01,61658,2369.0,1673.5,1043.2
2010-09-01,77821,2988.5,2040.5,1380.2
2010-09-01,68700,2714.9,1630.0,1033.4
2010-09-01,132585,5180.1,3169.3,2225.0
2010-09-01,105669,4220.9,2305.0,1562.0
2010-09-01,99263,3785.2,2611.0,1866.0
2010-09-01,147832,6025.6,2869.8,1963.0
2010-09-01,144034,6282.2,1837.8,951.2
2010-09-01,229537,9014.9,4684.8,4297.0
2010-09-01,129319,5379.4,2160.0,1542.4
2010-09-01,80683,3279.6,1592.8,1088.0
2010-09-01,87616,3580.5,1636.5,1176.0
2010-09-01,72099,2962.4,1333.3,911.2
2010-09-01,39564,1579.2,821.0,623.4
2010-09-01,65674,2708.3,1178.8,816.8
2010-09-01,153199,6826.9,1315.8,914.4
2010-09-01,171170,7399.0,1860.5,1669.8
2010-09-01,66255,2956.3,554.3,391.2
2010-09-01,119727,4908.0,2203.5,1568.8
2010-09-01,199810,8254.0,3494.0,2500.2
2010-09-01,264752,10259.5,6212.0,4891.0
2010-09-01,450932,19144.4,5777.8,5157.6
2010-10-01,178000,6592.5,4498.8,3412.6
2010-10-01,43009,1518.0,1260.2,966.2
2010-10-01,125449,4468.1,3523.4,2800.2
2010-10-01,176040,6230.5,5401.4,3638.4
2010-10-01,121207,4242.6,3778.2,2644.2
2010-10-01,82660,3050.7,2125.2,1593.8
2010-10-01,138156,5053.6,3613.2,2792.8
2010-10-01,98665,3520.5,2778.0,2169.0
2010-10-01,77839,2741.8,2279.4,1772.8
2010-10-01,101034,3637.6,2710.0,2218.8
2010-10-01,190215,7074.6,4979.4,3350.4
2010-10-01,152293,5460.1,4270.8,3255.4
2010-10-01,214889,7004.0,7063.6,6497.6
2010-10-01,375340,12629.0,11973.6,10052.4
2010-10-01,418804,15331.1,10898.2,8471.8
2010-10-01,146948,4992.7,4738.8,3681.4
2010-10-01,223978,7677.4,6828.6,5722.0
2010-10-01,445002,15212.8,14652.4,10454.4
2010-10-01,283227,9200.8,10190.6,7811.6
2010-10-01,472201,17808.7,11581.0,8062.6
2010-10-01,241775,9581.6,4581.0,3531.2
2010-10-01,331822,13241.7,5374.4,5375.0
2010-10-01,138719,4874.6,4092.6,3178.0
2010-10-01,329372,11119.9,10004.4,9166.4
2010-10-01,329372,11119.9,10004.4,9166.4
2010-10-01,125196,3942.7,4342.6,4137.2
2010-10-01,140798,4997.3,3754.0,3416.8
2010-10-01,98159,3604.0,2525.0,1969.8
2010-10-01,121642,4359.2,3668.2,2351.4
2010-10-01,105979,3897.5,2706.4,2119.8
2010-10-01,170492,6199.2,4629.6,3432.0
2010-10-01,227484,8324.8,6078.4,4454.2
2010-10-01,146460,5382.6,3935.0,2750.2
2010-10-01,363538,13826.1,8346.8,6291.0
2010-10-01,24882,960.1,554.8,389.2
2010-10-01,27803,890.9,1551.8,267.2
2010-10-01,22804,814.3,757.2,383.6
2010-10-01,25309,943.9,708.2,389.2
2010-10-01,113822,4038.5,3631.0,2171.6
2010-10-01,24003,832.5,776.4,527.6
2010-10-01,32980,1215.0,922.4,570.8
2010-10-01,21463,831.2,488.4,313.0
2010-10-01,67932,2736.2,1212.4,882.0
2010-10-01,295329,9995.6,8147.2,8937.0
2010-10-01,129198,4928.7,3054.6,2084.4
2010-10-01,126632,4837.0,2897.0,2114.2
2010-10-01,74623,2989.0,1430.4,940.2
2010-10-01,165823,6518.9,3298.4,2487.0
2010-10-01,56860,2275.9,1036.2,777.2
2010-10-01,110396,4285.9,2298.8,1779.8
2010-10-01,67223,2705.2,1191.6,891.0
2010-10-01,130373,4957.8,2977.6,2274.2
2010-10-01,163401,6231.7,3704.4,2802.6
2010-10-01,116923,4379.9,2912.6,2076.6
