month_beginning,month_total,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides
2018-12-01,93845.24305555556,3709.7638888888887,2122.9666666666662,1505.9312500000003
2019-01-01,92849.875,3567.735416666666,1829.8749999999968,1408.0583333333327
2019-02-01,94810.86111111111,4053.6076388888896,1983.9479166666626,1450.8888888888853
2019-03-01,104290.76388888889,4057.366666666667,2268.166666666667,1549.0555555555554
2019-04-01,106049.24305555556,4143.634027777776,2185.370833333329,1536.9826388888857
2019-05-01,111341.02777777778,4227.613888888888,2384.6111111111068,1759.040277777777
2019-06-01,108652.07638888889,4303.273611111113,2487.913888888888,2029.511111111111
2019-07-01,111004.32638888889,4151.823611111109,2447.505555555551,1974.843055555556
2019-08-01,112752.16666666667,4195.288888888887,2524.1486111111108,1958.7868055555523
2019-09-01,111612.79861111111,4519.706249999999,2493.8493055555505,1873.9937500000005
2019-10-01,119990.22222222222,4420.480555555555,2407.539583333329,2172.2798611111066
2019-11-01,101450.59027777778,4118.218055555554,2212.559722222221,1604.7791666666665
2019-12-01,92821.84722222222,3615.6694444444456,2074.5715277777736,1432.4500000000007
2020-01-01,99368.31944444444,3882.7451388888894,1763.7083333333296,1378.6416666666673
2020-02-01,94610.19444444444,3955.0652777777764,1927.5138888888885,1467.9819444444406
